name,img,otherName,intro
羽叶丁香,http://p.ayxbk.com/images/1/15/Bkg6d.jpg,（山沉香）,温中；降气；暖肾。主脘腹冷痛；寒喘；子宫下垂；脱肛
羽叶三七,http://p.ayxbk.com/images/thumb/d/d3/Bkg6e.jpg/220px-Bkg6e.jpg,（竹根三七、扭子七、黄连三七、花叶三七、纽子三七、复羽裂参、羽叶竹节参、花叶扭子七、土三七、疙瘩七）,止血，散瘀。治吐血，衄血，跌打损伤，劳伤腰痛。
羽叶山蚂蝗,http://p.ayxbk.com/images/thumb/0/00/Bkg6g.jpg/220px-Bkg6g.jpg,（羽叶山绿豆）,疏风清热；解毒。主温病发热；风湿骨痛；咳嗽；咯血；疮毒痈肿
禹余粮,http://p.ayxbk.com/images/thumb/7/79/Bk4x2.jpg/220px-Bk4x2.jpg,（太一余粮、石脑、禹哀、太一禹余粮、白余粮、禹粮石、石中黄子、天师食、山中盈脂、石饴饼、石中黄、白禹粮、余粮石、禹粮土）,涩肠止血。治久泻久痢，妇人崩漏带下，痔漏。
玉带海雕,http://p.ayxbk.com/images/thumb/4/43/Bkg6l.jpg/220px-Bkg6l.jpg,（黑鹰）,镇静安神。主惊痫；失眠；精神疾病
玉兰花,http://p.ayxbk.com/images/thumb/3/34/Bkn7y.jpg/220px-Bkn7y.jpg,,消痰，益肺和气，蜜渍尤良。
玉铃花,http://p.ayxbk.com/images/thumb/b/b8/Bkg6m.jpg/220px-Bkg6m.jpg,（老开皮、老丹皮、山榛子）,驱虫。主晓虫病
玉龙鞭,http://p.ayxbk.com/images/thumb/9/9c/Bkg6q.jpg/220px-Bkg6q.jpg,（大种马鞭草、大兰草、倒扣藤、牛鞭草、狮鞭草、万能草、玉郎鞭、铁索草、假马鞭、倒困蛇）,利湿化瘀，清热解毒。治淋病，白浊，风湿痹痛，结膜炎，喉炎，跌打瘀肿，痈疖。
玉米须,http://p.ayxbk.com/images/thumb/3/3e/Bkbbu.jpg/220px-Bkbbu.jpg,（玉蜀黍须、蜀黍须、包谷须、玉麦须、玉蜀黍蕊、棒子毛）,利尿消肿；清肝利胆。主水肿；小便淋沥；黄疸；胆囊炎；胆结石；高血压；糖尿病；乳汁不通
玉米油,http://p.ayxbk.com/images/thumb/d/db/Bkg6s.jpg/220px-Bkg6s.jpg,,降压；降血脂。主高血压病；高血脂；动脉硬化；冠心病
玉叶金花,http://p.ayxbk.com/images/1/16/Bkjo0.jpg,（白纸扇、野白纸扇、山甘草、土甘草、凉口茶、仙甘藤、蝴蝶藤、蜻蜓翅、生肌藤、黄蜂藤、白叶子、凉藤子、大凉藤、小凉藤）,清热解暑，凉血解毒。用于中毒，感冒，支气管炎，扁桃体炎，咽喉炎，肾炎水肿，肠炎，子宫出血，毒蛇咬伤。
玉簪,http://p.ayxbk.com/images/thumb/2/25/Bkg73.jpg/220px-Bkg73.jpg,（白玉簪、白鹤花、玉簪花、玉泡花、白鹤草）,清热解毒；散结消肿。主乳痈；痈肿疮疡；瘰疬；毒蛇咬伤
玉簪花,http://p.ayxbk.com/images/thumb/a/ad/Bkg76.jpg/220px-Bkg76.jpg,（内消花、玉簪、白鹤花、白鹤仙、白萼、白玉簪、小芭蕉、金销草、化骨莲、玉泡花、银净花）,治咽喉肿痛，小便不通，疮毒，烧伤。
玉竹,http://p.ayxbk.com/images/thumb/d/d1/Bk4x7.jpg/220px-Bk4x7.jpg,（萎蕤、玉参、尾参、铃当菜、小笔管菜、甜草根、靠山竹、荧、委萎、女萎、萎莎、葳蕤、王马、节地、虫蝉、乌萎、青粘、黄芝、地节、马熏、女草、娃草、丽草、葳参、玉术、萎香、山玉竹、十样错、竹七根、竹节黄、黄脚鸡、百解药、山铃子草、铃铛菜、灯笼菜、山包米、山姜、黄蔓菁、芦莉花、连竹、西竹、萎yi、笔管子）,养阴润燥，生津止渴。用于肺胃阴伤，燥热咳嗽，咽干口渴，内热消渴。
芋,http://p.ayxbk.com/images/thumb/9/9c/Bkmye.jpg/220px-Bkmye.jpg,（芋头）,块茎：宽胃肠，破宿血，去死肌，调中补虚，行气消胀，壮筋骨，益气力。并能祛暑热，止痛消炎。主治血热烦渴，头上软疖。；茎、叶：除烦止泻。主治胎动不安，蛇虫咬伤，痈肿毒痛，蜂螫，黄水疮等。；花：治子宫脱垂，小儿脱肛，痔疮核脱出及吐血等。
芋头,http://p.ayxbk.com/images/thumb/9/95/Bkg7h.jpg/220px-Bkg7h.jpg,（蹲鸱、芋魁、芋根、土芝、芋奶、芋艿、芋渠、狗爪芋、百眼芋头、毛芋、水芋）,消疬散结，治瘰疬，肿毒，腹中癖决，牛皮癣，汤火伤。
芋头花,http://p.ayxbk.com/images/thumb/2/23/Bkg7r.jpg/220px-Bkg7r.jpg,（芋苗花）,治胃痛，吐血，子宫脱垂，痔疮，脱肛。
郁金,http://p.ayxbk.com/images/thumb/4/46/Bk4x8.jpg/220px-Bk4x8.jpg,（玉金、白丝郁金、马蒁、黄郁、五帝足、乌头）,行气化瘀，清心解郁，利胆退黄。用于经闭痛经，胸腹胀痛、刺痛，热病神昏，癫痫发狂，黄疸尿赤。
郁金香,http://p.ayxbk.com/images/4/4c/Bkg7s.jpg,（郁香、红蓝花、紫述香）,化湿辟秽。主脾胃湿浊；胸脘满闷；呕逆腹痛；口臭苔腻
郁李仁,http://p.ayxbk.com/images/1/1e/Bk4xg.jpg,（小李仁、大李仁、郁子、郁里仁、李仁肉、郁李、英梅、爵李、白棣、雀李、车下李、山李、爵梅、样藜、千金藤、秧李、穿心梅、侧李、欧李、酸丁、乌拉柰、欧梨）,润燥滑肠；下气利水。主大肠气滞；燥涩不通；小便不利；大腹水肿；四肢浮肿；脚气
预知子,http://p.ayxbk.com/images/thumb/3/30/Bk4xr.jpg/220px-Bk4xr.jpg,（盍合子、仙沼子、压惊子）,治一切风，补五劳七伤。治痃癣，气块，天行温疾，消宿食，止烦闷，利小便，催生，解药毒，中恶失音，发落，敷一切蛇、虫、蚕咬。
鸢尾,http://p.ayxbk.com/images/thumb/7/73/Bkg86.jpg/220px-Bkg86.jpg,（蓝蝴蝶、蛤蟆七、青蛙七、蜞马七、搜山狗、冷水丹、豆豉叶、扁竹叶、燕子花、中搜山虎、鸭屁股、土知母[四川]、乌园、乌鸢、扁竹、亦利麻、扇把草、土知母、蛤蟆跳缺、铁扁担、紫蝴蝶、老鸦扇、九把刀、扁竹兰、蒲扇风、老君扇、扁柄草、交剪七、鲤鱼尾）,消积，破瘀，行水，解毒。治食滞胀满，症瘕积聚，臌胀，肿毒，痔瘘，跌打损伤。
鸳鸯,http://p.ayxbk.com/images/thumb/7/7a/Bkg89.jpg/220px-Bkg89.jpg,（邓木鸟、匹鸟、黄鸭）,清热；解毒；止血；杀虫。主痔瘘下血；疥癣
元宝草,http://p.ayxbk.com/images/thumb/5/5e/Bk71o.jpg/220px-Bk71o.jpg,（合掌草、上天梯、叫子草、帆船草、对经草、叶抱枝、对月草、对月莲、大叶对口莲、穿心草、茅草香子、灯台、双合合、对叶草、小黄心草、宝心草、瓦心草、叫叫草、排草、红旱莲、宝塔草、佛心草、穿心箭、蜻蜓草、对莲、离根香、当归草、小连翘、蛇开口、养子草、野旱烟、叫珠草、翳子草、烂肠草、蛇喳口、相思、对口莲、刘寄奴、铃香、红无宝、尖金花、王不留行、大甲母猪香、莽子草、晴蜓草、大刘寄奴、哨子草、散血丹、黄叶连翘、蜡烛灯台）,活血，止血，解毒。治吐血，衄血，月经不调，跌扑闪挫，痈肿疮毒。
元宝槭,http://p.ayxbk.com/images/thumb/4/40/Bkg8l.jpg/220px-Bkg8l.jpg,（五角枫、槭、元宝树）,祛风除湿；舒筋活络。主腰背疼痛
圆叶乌桕,http://p.ayxbk.com/images/7/70/Bkg8p.jpg,（妹妔）,解毒消肿；杀虫。主蛇伤；疥癣；湿疹；疮毒
圆叶乌头,http://p.ayxbk.com/images/thumb/b/be/Bkg8q.jpg/220px-Bkg8q.jpg,（草乌、准噶尔乌头）,镇痛；止血。主跌打损伤；外伤出血；牙痛
缘毛鸟足兰,http://p.ayxbk.com/images/3/3c/Bkg8r.jpg,（假天麻、蜡烛花、鸡肾草）,益肾。主头晕目眩
远志,http://p.ayxbk.com/images/thumb/6/6e/Bk4y5.jpg/220px-Bk4y5.jpg,（小草、细草、小鸡腿、细叶远志、线茶、葽绕、蕀蒬、棘菀、苦远志、小鸡眼、小草根）,宁心安神；祛痰开窍；解毒消肿。主心神不安；惊悸失眠；健忘；惊痫；咳嗽痰多；痈疽发背；乳房肿痛
月光花,http://p.ayxbk.com/images/d/d7/Bkg8t.jpg,（天茄儿、嫦娥奔月）,解蛇毒。主毒蛇咬伤
月桂叶,http://p.ayxbk.com/images/c/c3/Bkg90.jpg,,健胃理气。主脘胀腹痛；跌扑损伤；疥癣
月见草,http://p.ayxbk.com/images/thumb/f/fd/Bkbc1.jpg/220px-Bkbc1.jpg,（夜来香、山芝麻）,祛风湿；强筋骨。主风寒湿痹；筋骨酸软
月见草油,http://p.ayxbk.com/images/thumb/3/3e/Bk4yi.jpg/220px-Bk4yi.jpg,,活血通络；息风平肝；消肿敛疮。主胸痹心痛；中风偏瘫；虚风内动；小儿多动；风湿麻痛；腹痛泄泻；痛经；狐惑；疮疡；湿疹
岳桦,http://p.ayxbk.com/images/thumb/4/40/Bkg93.jpg/220px-Bkg93.jpg,,清热解毒。主痈肿疮毒
越瓜,http://p.ayxbk.com/images/thumb/8/8a/Bkg95.jpg/220px-Bkg95.jpg,（菜瓜、稍瓜、生瓜、白瓜、羊角瓜）,利小便，解热毒。治烦热口渴，小便不利。
越橘果,http://p.ayxbk.com/images/b/be/Bkg96.jpg,,止泻痢。主痢疾；肠炎
云防风,http://p.ayxbk.com/images/thumb/5/53/Bkg97.jpg/220px-Bkg97.jpg,（竹叶防风、鸡脚暗哨、鸡足防风、西防风）,祛风胜湿；止痛止痉。主感冒；头痛；牙痛；胃脘胀痛；泄泻；风湿痹痛；瘫痪；破伤风；惊风；风疹；湿疹；疮肿
云母,http://p.ayxbk.com/images/thumb/1/10/Bkg99.jpg/220px-Bkg99.jpg,（云珠、云华、云英、云液、云砂、璘石、云粉石、千层玻、银精石、云母石、千层纸、金星石、老鸦金）,安神镇惊；止血敛疮。主心悸；失眠；眩晕；癫痫；久泻；带下；外伤出血；湿疹
云母石,http://p.ayxbk.com/images/thumb/7/77/Bkbc6.jpg/220px-Bkbc6.jpg,（白云母、银精石）,镇静，止血。用于心悸失眠，咯血，吐血。外用治创伤出血。
云木香,http://p.ayxbk.com/images/thumb/3/31/Bkd1l.jpg/220px-Bkd1l.jpg,（广木香、木香）,行气止痛，温中和胃。用于胸腹胀痛，呕吐，泄泻，痢疾里急后重。
云南金莲花,http://p.ayxbk.com/images/thumb/b/b6/Bkg9e.jpg/220px-Bkg9e.jpg,（鸡爪草）,祛风散寒解表；消结。主外感风寒；风湿痹痛；筋脉拘挛；瘰疬
云南五味子根,http://p.ayxbk.com/images/thumb/b/b7/Bkg9f.jpg/220px-Bkg9f.jpg,（香石藤、铁骨散、小血藤）,理气健脾；活血调经。主脘腹胀痛；消化不良；痛经；月经不调；风湿痹痛；跌打扭伤
云南小草蔻,http://p.ayxbk.com/images/f/f8/Bkg9g.jpg,（小麦黄）,健胃消食。主胃脘胀痛；食欲不振；消化不良
云南油杉,http://p.ayxbk.com/images/thumb/f/fc/Bkg9i.jpg/220px-Bkg9i.jpg,（杉松、松壳络树、杉松苞、杉老树、杉树）,祛瘀、消肿、解毒。。主跌打损伤；骨折；疮痈；漆疮
云雀,http://p.ayxbk.com/images/thumb/b/bb/Bkkr2.jpg/220px-Bkkr2.jpg,（阿鹨）,解毒，缩尿。主治胎毒，赤痢，遗尿等。；治遗尿：云雀肉烧焦，研面，每服1钱，服3次。；治痢疾，肺结核：云雀肉烧焦吃，连续服用。
云实,http://p.ayxbk.com/images/thumb/a/a8/Bkg9j.jpg/220px-Bkg9j.jpg,（百鸟不停、老虎刺尖、到钩刺、黄牛刺、马豆、牛王刺、药王子、员实、天豆、朝天子、云实子、云实籽、铁场豆）,清热除湿，杀虫。治痢疾，疟疾，消渴，小儿疳积。
云芝,http://p.ayxbk.com/images/thumb/f/ff/Bk64s.jpg/220px-Bk64s.jpg,（杂色云芝、黄云芝、灰芝、瓦菌、彩云革盖菌、多色牛肝菌、红见手、千层蘑、彩纹云芝）,健脾利湿；止咳平喘；清热解毒；抗肿瘤。主慢性活动性肝炎；肝硬变；慢性支气管炎；小儿痉挛性支气管炎；咽喉肿痛；多种肿瘤；类风湿性关节炎；白血病
芸香草,http://p.ayxbk.com/images/thumb/0/07/Bk71p.jpg/220px-Bk71p.jpg,（诸葛草、香茅筋骨草、小香茅草、茅草筋骨、香茅草、臭草、韭叶芸香草、射香草、细叶茅草、野芸香草、石灰草、黄柏草）,解表，利湿，平喘，止咳。治伤暑感冒，淋病，风湿筋骨酸痛，慢性气管炎。
蚤休,http://p.ayxbk.com/images/7/70/Bkg9v.jpg,（蚩休、重楼、重台、草甘遂、螫休、紫河车、重楼金线、白甘遂、重台草、独脚莲、三层草、草河车、九道箍、铁灯盏、七叶一盏灯、鸳鸯虫、双层楼、多叶重楼、七子莲、铁灯台、枝花头、九层楼、螺丝七、海螺七、灯台七、七层塔、八角盘、孩儿掏伞、金盘托荔枝、重台根、金钱重楼、虫蒌、白河车、螺陀三七、土三七）,清热解毒；消肿止痛；凉肝定惊。主痈肿疮毒；咽肿喉痹；乳痈；蛇虫咬伤；跌打伤痛；肝热抽搐
皂荚,http://p.ayxbk.com/images/thumb/0/0f/Bkg9x.jpg/220px-Bkg9x.jpg,（鸡栖子、皂角、大皂荚、长皂荚、悬刀、长皂角、大皂角、乌犀）,祛风痰，除湿毒，杀虫。治中风口眼歪斜，头风头痛，咳嗽痰喘，肠风便血，下痢噤口，痈肿便毒，疮癣疥癞。
皂角刺,http://p.ayxbk.com/images/thumb/4/45/Bk4zp.jpg/220px-Bk4zp.jpg,（天丁、皂丁、皂荚刺、皂刺、皂角针、皂针）,消肿托毒，排脓，杀虫。用于痈疽初起或脓成不溃；外治疥癣麻风。
泽兰,http://p.ayxbk.com/images/0/0a/Bk4zq.jpg,（地瓜儿苗、地笋、甘露子、方梗泽兰、虎兰、龙枣、虎蒲、小泽兰、红梗草、风药、奶孩儿、蛇王草、蛇王菊、捕斗蛇草、接古草、地环秧、地溜秧、甘露秧、草泽兰、水香、虎薄、矮地瓜儿苗、野麻花）,活血化瘀，行水消肿。用于月经不调，经闭，痛经，产后瘀血腹痛，水肿。
泽漆,http://p.ayxbk.com/images/9/9d/Bkgad.jpg,（五朵云、猫眼草、五凤草、灯台草、倒毒伞、烂肠草、绿叶绿花草、五点草、桼茎、猫儿眼睛草、五凤灵枝、凉伞草、五盏灯、白种乳草、五灯头草、乳浆草、肿手棵、马虎眼、一把伞、乳草、龙虎草、铁骨伞、漆茎、五风灵枝、五风草、九头狮子草、癣草）,行水消肿；化痰止咳；解毒杀虫。主治水气肿满；痰饮喘咳疟疾；菌痢；瘰疬；结核性瘘管；骨髓炎
泽芹,http://p.ayxbk.com/images/thumb/8/80/Gylcc3ls.jpg/220px-Gylcc3ls.jpg,,散风寒，止头痛，降血压。主治感冒头痛，高血压。
泽泻,http://p.ayxbk.com/images/6/68/Bk4zr.jpg,（水泽、如意花、车苦菜、天鹅蛋、天秃、一枝花、水泻、芒芋、鹄泻、泽芝、及泻、禹孙）,利水渗湿；泄热通淋。主小便不利；热淋涩痛；水肿胀满；泄泻；痰饮眩晕；遗精
蚱蝉,http://p.ayxbk.com/images/thumb/1/18/Bkn4s.jpg/220px-Bkn4s.jpg,（鸣蜩、蝒、马蜩、螃、鸣蝉、秋蝉、蜘蟟、蚱蟟、知了、碉、蟧、炸蟟）,清热，熄风，镇惊。治小儿惊风，癫痫，夜啼。
窄叶南蛇藤,http://p.ayxbk.com/images/thumb/0/0b/Bkgag.jpg/220px-Bkgag.jpg,（倒披针叶南蛇藤）,祛风除湿；活血行气；解毒消肿。主风湿痹痛；跌打损伤；疝气痛；疮疡肿毒；带状疱疹；湿疹
窄叶鼠李,http://p.ayxbk.com/images/thumb/c/c3/Bkgah.jpg/220px-Bkgah.jpg,（茶叶树、黑格兰、家茶）,消食健胃，清热去火。主治消化不良，腹泻。
毡盖木耳,http://p.ayxbk.com/images/thumb/4/4f/Bkgai.jpg/220px-Bkgai.jpg,,抗肿瘤。主恶性肿瘤
章鱼,http://p.ayxbk.com/images/thumb/f/f8/Bkgal.jpg/220px-Bkgal.jpg,（长蛸、章举、鱆、望潮、小八梢鱼、络蹄、蛸）,补气血，痛经，催乳。主治乳汁不足。
獐耳细辛,http://p.ayxbk.com/images/thumb/a/a6/Bkgau.jpg/220px-Bkgau.jpg,（幼肺三七）,活血祛风；杀虫止痒。主筋骨酸痛；癣疮
獐牙菜,http://p.ayxbk.com/images/thumb/6/65/Bkgax.jpg/220px-Bkgax.jpg,（瘤毛獐牙菜、当药、方茎牙痛草、凉荞、绿茎牙痛草、双斑獐牙菜、大车前、水红菜、翳子草、黑节苦草、黑药黄、走胆草、紫花青叶胆）,清湿热，健胃。用于黄疸型肝炎，急性细菌性痢疾，消化不良。
樟,http://p.ayxbk.com/images/thumb/6/64/Bkmmr.jpg/220px-Bkmmr.jpg,（香樟、樟木、乌樟、油樟、香通、芳樟）,祛风散寒，理气活血，止痛止痒。根、木材：感冒头痛，风湿骨痛，跌打损伤，克山病。皮、叶：外用治慢性下肢溃疡，皮肤搔痒。熏烟可驱杀蚊子。果：胃腹冷痛，食滞，腹胀，胃肠炎。
樟木,http://p.ayxbk.com/images/thumb/b/bd/Bkgb0.jpg/220px-Bkgb0.jpg,（樟材、香樟木、吹风散、樟树）,祛风湿，行气血，利关节。治心腹胀痛，脚气，痛风，疥癣，跌打损伤。
樟木子,http://p.ayxbk.com/images/thumb/a/a3/Bkgb2.jpg/220px-Bkgb2.jpg,（樟扣、樟子、樟木蔻、樟树果）,祛风散寒；温胃和中；理气止痛。主脘腹冷痛；寒湿吐泻；气滞腹胀；脚气
樟脑,http://p.ayxbk.com/images/6/6a/Bkkwg.jpg,（韶脑、潮脑、脑子、油脑、树脑）,通窍，杀虫，止痛，辟秽。治心腹胀痛，脚气，疮疡疥癣，牙痛，跌打损伤。
樟树皮,http://p.ayxbk.com/images/0/0d/Bkgb3.jpg,（香樟树皮、樟皮、樟木皮）,行气，止痛，祛风湿。治吐泻，胃痛，风湿痹痛，脚气，疥癣，跌打损伤。
樟树叶,http://p.ayxbk.com/images/thumb/8/85/Bkgb5.jpg/220px-Bkgb5.jpg,（樟叶）,祛风，除湿，止痛，杀虫。治风湿骨痛，跌打损伤，疥癣。
掌叶半夏,http://p.ayxbk.com/images/thumb/a/a5/Bknla.jpg/220px-Bknla.jpg,（独脚莲、独角莲）,治肿毒。
照山白,http://p.ayxbk.com/images/thumb/7/7e/Bkgb8.jpg/220px-Bkgb8.jpg,（万经棵、铁石茶、白镜子、万斤、照白杜鹃、达里、达子香、兰荆、药芦）,治支气管炎，痢疾，产后身痛，骨折。
蜇虫,http://p.ayxbk.com/images/thumb/5/51/Bkgbb.jpg/220px-Bkgbb.jpg,（地鳖、土鳖、过街、簸箕虫、蚵蚾虫、地鳖虫、地蜱虫、地乌龟、土元、土鳖虫、臭虫母、盖子虫、土虫、节节虫、蚂蚁虎）,破血逐瘀；续筋接骨。主血瘀经闭，症瘕积块；跌打瘀肿；筋骨骨折；木舌重舌
赭石,http://p.ayxbk.com/images/thumb/8/81/Bk500.jpg/220px-Bk500.jpg,（代赭石、钉头赭石、红石头）,平肝潜阳，降逆，止血。用于眩晕耳鸣，呕吐，噫气，呃逆，喘息，吐血，衄血，崩漏下血。
浙贝母,http://p.ayxbk.com/images/thumb/5/5a/Bk501.jpg/220px-Bk501.jpg,（浙贝、大贝、象贝、元宝贝、珠贝、土贝母、象贝母、大贝母）,清热化痰，散结解毒。治风热咳嗽，肺痈喉痹，瘰疬，疮疡肿毒。
鹧鸪,http://p.ayxbk.com/images/thumb/b/b9/Bkgbe.jpg/220px-Bkgbe.jpg,（越雉、越鸟、隋阳、逐隐、怀南、山鸪、格磔、中国鹧鸪、花鸡）,滋养补虚；开胃化痰。主体虚乏中国科学院；失眠；胃病；下痢；小儿疳积；咳嗽痰多；百日咳
鹧鸪菜,http://p.ayxbk.com/images/thumb/e/e4/Bkgbh.jpg/220px-Bkgbh.jpg,（蛔虫菜、乌菜、石疤、美舌藻、岩头菜、岩衣、竹环菜、提藻、鲁堤菜、驱虫菜）,驱虫杀虫。主蛔虫病
鹧鸪脚,http://p.ayxbk.com/images/8/82/Bkgbi.jpg,,消肿止痛。主中耳炎
针叶火绒草,http://p.ayxbk.com/images/5/58/Bkgbj.jpg,（小火草、苦艾、羊毛火绒草）,清热解毒；散瘀止痛。主咽喉肿痛；痈疽肿毒；跌打损伤；关节红肿疼痛
珍珠菜,http://p.ayxbk.com/images/thumb/8/8b/Bkgbl.jpg/220px-Bkgbl.jpg,（红丝毛、过路红、阉鸡尾、活血莲、红根草、红梗草、赤脚草、狼尾巴花、狼尾珍珠菜、扯根菜、矮桃、狗尾巴草、山高梁、山地榆、山酸汤秆、黄参草、大红袍、山马尾、通筋草、白花蓼草、蓼子草、野荷子、荷树草、金鸡土下黄、红头绳、水荷子、矮脚荷、高脚酸味草、大酸米草、酸罐罐、狼尾草、山高粱、山地梅、寥子草、珍珠草、调经草、劳伤药、伸筋散、九节莲）,活血调经，利水消肿。治妇女月经不调，白带，小儿疳积，水肿，痢疾，跌打损伤，喉痛，乳痈。
珍珠莲,http://p.ayxbk.com/images/thumb/8/8f/Bkgbn.jpg/220px-Bkgbn.jpg,（毛发唐松草、小木莲、冰粉树）,祛风化湿。主治慢性关节炎，乳腺炎。
珍珠梅,http://p.ayxbk.com/images/thumb/3/3f/Bkgbo.jpg/220px-Bkgbo.jpg,（山高粱、八木条、山高梁、珍珠杆、花儿杆、高楷子）,活血祛瘀，消肿止痛。主跌打损伤，骨折，风湿痹痛
榛子,http://p.ayxbk.com/images/thumb/0/01/Bkgby.jpg/220px-Bkgby.jpg,（棰子、平榛、山反栗、槌子）,健脾和胃，润肺止咳。主病后体弱；脾虚泄泻；食欲不振；咳嗽
芝麻菜,http://p.ayxbk.com/images/thumb/f/f8/Bkgcd.jpg/220px-Bkgcd.jpg,（金堂葶苈、葶苈子、苦葶苈）,下气行水；祛痰定喘。主痰壅喘咳；水肿；腹水
枝儿条,http://p.ayxbk.com/images/thumb/2/2c/Bkgce.jpg/220px-Bkgce.jpg,（忙牛查、牛枝子、牛筋子、牡牛查、牛校子、达乌里胡枝子、豆豆苗、牛枝条）,解表散寒。主感冒发烧；咳嗽
知风草,http://p.ayxbk.com/images/thumb/0/0e/Bkgcf.jpg/220px-Bkgcf.jpg,（程咬金）,活血散瘀。主跌打内伤；筋骨疼痛
知母,http://p.ayxbk.com/images/thumb/5/5a/Bk50y.jpg/220px-Bk50y.jpg,（蒜辫子草、羊胡子根、地参、蚔母、连母、野蓼、水参、水浚、货母、蝭母、芪母、提母、女雷、女理、儿草、鹿列、韭逢、儿踵草、东根、水须、苦心、昌支、穿地龙、蚳母、母、蒜瓣子草、兔子油草、山韭菜、虾草、马马草、淮知母）,清热泻火，生津润燥。用于外感热病，高热烦渴，肺热燥咳，骨蒸潮热，内热消渴，肠燥便秘。
栀子,http://p.ayxbk.com/images/thumb/8/8a/Bk519.jpg/220px-Bk519.jpg,（黄栀子、黄果树、山栀子、红枝子、木丹、鲜支、卮子、支子、越桃、枝子、小卮子、黄鸡子、黄荑子、黄栀、山黄栀、山栀）,清热，泻火，凉血。治热病虚烦不眠，黄疸，淋病，消渴，目赤，咽痛，吐血，衄血，血痢，尿血，热毒疮疡，扭伤肿痛。
栀子花,http://p.ayxbk.com/images/thumb/6/62/Bkgcg.jpg/220px-Bkgcg.jpg,（山栀花、野桂花、白蟾花、雀舌花、薝卜花、玉瓯花、玉荷花）,清肺，凉血。治肺热咳嗽、鼻衄。
栀子花根,http://p.ayxbk.com/images/thumb/4/46/Gylceie5.jpg/220px-Gylceie5.jpg,,清热，凉血，解毒。治感冒高热，黄疸型肝炎，吐血，鼻衄，菌痢，淋病，肾炎水肿，疮痈肿毒。
栀子叶,http://p.ayxbk.com/images/2/2c/Bkgcq.jpg,（黄枝叶）,活血消肿；清热解毒。主跌打损伤；疔毒；痔疮；下疳
蜘蛛,http://p.ayxbk.com/images/thumb/0/03/Bkgct.jpg/220px-Bkgct.jpg,（圆蛛、大腹圆网蛛、檐蛛、癞癞蛛、到麻[蒙名]、次蟗、蛛蝥、蠾蝓、蝳蜍、网工、缀蝥、社公、蚰蟱、网虫、扁蛛、蛛蛛、到麻、次蠹、蠾 螋、蝃蝥）,祛风，消肿，解毒。治狐疝偏坠，中风口歪，小儿慢惊、口噤，疳积；疔肿，瘰疬，疮疡，蜈蚣、蜂、蝎螫伤。
蜘蛛网,http://p.ayxbk.com/images/thumb/9/90/Bkgdf.jpg/220px-Bkgdf.jpg,（蜘蛛膜、蜘蛛丝）,止血；消疣赘。主吐血；金疮出血；疣赘；血瘤；痔瘘
蜘蛛香,http://p.ayxbk.com/images/thumb/7/7d/Bk74z.jpg/220px-Bk74z.jpg,（马蹄香、土细辛、心叶缬草、养心莲、养血莲、臭药、乌参、猫儿屎、老虎七、香草、豆鼓菜根、九转香、雷公七、鬼见愁、臭狗药、磨脚花、连香草、香草子、小马蹄香、大救驾）,行气，散寒，活血，调经。治发痧脘腹胀痛，呕吐泄泻，肺气水肿，风寒感冒，月经不调，痨伤咳嗽。
指甲兰,http://p.ayxbk.com/images/thumb/2/27/Bkgdw.jpg/220px-Bkgdw.jpg,（枫兰）,清热息风。主小儿惊风风
指天椒,http://p.ayxbk.com/images/thumb/2/24/Bkgdz.jpg/220px-Bkgdz.jpg,（长柄椒）,活血；消肿；解毒。主疮疡；脚气；狂犬咬伤
枳壳,http://p.ayxbk.com/images/9/95/Bk51z.jpg,,胸隔痞满；胁肋胀痛；食积不化；脘腹胀满；下痢后重；脱肛；子宫脱垂
枳实,http://p.ayxbk.com/images/thumb/c/ca/Bk523.jpg/220px-Bk523.jpg,（鹅眼枳实）,破气消积；化痰除痞。主积滞内停；痞满胀痛；大便秘结；泻痢后重；结胸；胃下垂；子宫脱垂；脱肛
制川乌,http://p.ayxbk.com/images/thumb/6/6d/Bk528.jpg/220px-Bk528.jpg,,同川乌。祛风除湿，温经止痛。用于风寒湿痹，关节疼痛，心腹冷痛，寒疝作痛，麻醉止痛。
炙甘草,http://p.ayxbk.com/images/thumb/f/fd/Bk52b.jpg/220px-Bk52b.jpg,,补脾和胃，益气复脉。用于脾胃虚弱，倦怠乏力，心动悸，脉结代。
雉,http://p.ayxbk.com/images/b/b6/Bkna1.jpg,（华虫、疏趾、野鸡、雄鸡、环颈雉、山鸡、项田野鸡、雉鸡）,补中益气。治下痢，消渴小便频数。
雉肝,http://p.ayxbk.com/images/thumb/1/17/Bkgeg.jpg/220px-Bkgeg.jpg,,消疳。主小儿疳积
雉脑,http://p.ayxbk.com/images/thumb/1/17/Bkgeg.jpg/220px-Bkgeg.jpg,,化瘀敛疮。主冻疮
雉尾,http://p.ayxbk.com/images/thumb/1/17/Bkgeg.jpg/220px-Bkgeg.jpg,,解毒。主丹毒；中耳炎
中华短肠蕨,http://p.ayxbk.com/images/thumb/7/7e/Bkges.jpg/220px-Bkges.jpg,,清热；祛湿。主黄疸型肝炎；流行性感冒等
中华剑蕨,http://p.ayxbk.com/images/6/69/Bkget.jpg,,清热解毒；利尿。。主尿路感染；乳腺炎；狂犬咬伤。
